,S_0,S_1,S_2,S_3,S_4,S_5,S_6
0.001206680744320155,4.066183150134513e-31,0.0005341523558430066,0.0021522058345969175,0.02880499125235153,0.011496643057283836,1.634850710440769e-160,0.0015330059782311955
0.0013273488187521706,0.02090273291938932,4.6771065983354475e-220,0.0024661302694217735,0.01880829409921477,0.0077566011192534605,1.8259134899114198e-104,0.0004057400552187581
0.001448016893184186,0.05877564043600279,0.00012902748793572151,0.0010789401810792469,0.01786196276249708,0.005084622402496375,4.631966142760268e-92,0.00034749820927329456
0.0015686849676162015,0.053667396236025594,9.859052323242055e-276,2.8931873898122545e-16,0.013022761528020685,0.004059205845649801,4.726704940777752e-267,0.00024034468762770727
0.0016893530420482171,0.02836119049597896,0.0,0.00010289248605781638,0.01259439577444597,0.0018774903778877824,0.0,1.424952788082728e-126
0.0018100211164802326,1.550704278546081e-71,0.0,1.7411139359909155e-307,0.012091721677214683,0.0015098145501386104,0.0,0.0
0.001930689190912248,8.212256440703638e-08,0.0,7.08843750927675e-71,0.010142620441421344,0.000707802695502357,0.0,0.0002557924647592555
0.0020513572653442637,1.001746747366348e-63,0.0,0.0,0.005079103225958793,0.0013577679966876317,0.0,0.0
0.002172025339776279,0.006781788760444739,0.0,0.0,0.006789109354668908,0.0003616780058017198,0.0,0.0
0.0022926934142082946,2.298509966664517e-37,2.4830614689727169e-88,1.644640522995975e-228,0.005191029849943519,0.00019457088840418667,0.0,0.00012649572510622096
0.00241336148864031,0.02265847058711339,0.0,0.0,0.004241802449179157,9.857740958216449e-133,0.0,0.0
0.0025340295630723255,0.008798827685457375,0.0,0.0,0.0036815919268980497,3.595668124145254e-173,0.0,0.00012438735903834777
0.002654697637504341,0.008255980442425445,0.0,0.0,0.002746398794628024,4.734813017248091e-56,0.0,0.0
0.0027753657119363563,2.04908726781e-312,0.0,0.0,0.00240939591924863,0.0,0.0,0.0
0.002896033786368372,0.0055389068303244235,0.0,0.0,0.0031143118222967214,0.0,0.0,0.0
0.0030167018608003877,0.0,0.0,0.0,0.002768536993017671,4.087961194069269e-05,0.0,0.0
0.003137369935232403,0.01539133798032862,0.0,0.0,0.0005423188653471593,6.130220517787324e-05,0.0,0.0
0.0032580380096644186,0.0,0.0,0.0,0.00024093959192486298,0.0,0.0,0.0
0.0033787060840964342,3.5488418043801204e-117,0.0,0.0,0.00048187918384972597,0.0,0.0,0.0
0.0034993741585284495,0.00919355286059093,0.0,0.0,0.00042231674197211276,3.724031580593146e-05,0.0,0.0
0.003620042232960465,0.0,0.0,0.0,0.000722818775774589,0.0,0.0,0.0
0.0037407103073924803,0.0,0.0,0.0,0.0,8.024823759045285e-05,0.0,0.0
0.003861378381824496,0.0,0.0,0.0,0.00048187918384972597,0.0,0.0,0.0
0.003982046456256511,0.0,0.0,0.0,0.001204697959624315,0.0,0.0,0.0
0.004102714530688527,0.0,0.0,0.0,0.00024093959192486298,0.0,0.0,0.0
0.004223382605120543,0.0,0.0,0.0,0.000722818775774589,0.0,0.0,0.0
0.004344050679552558,0.0,0.0002311514945454357,0.0,0.00024093959192486298,0.0,0.0,0.0
0.004585386828416589,5.406549289494999e-169,0.0,0.0,0.00024093959192486298,0.0,0.0,0.0
0.004706054902848604,0.0,0.0,0.0,0.00024093959192486298,0.0,0.0,0.0
0.004947391051712636,2.469810018690985e-114,0.0,0.0,0.00024093959192486298,0.0,0.0,0.0
0.005671399498304729,1.4448011930200631e-115,0.0,0.0,0.00024093959192486298,1.742023703175064e-268,0.0,0.0
0.006033403721600775,0.005155807618895408,0.0,0.0,0.0,0.0,0.0,0.0
0.006154071796032791,0.0,0.0,0.0,0.0002408380033061569,8.028207307352527e-05,0.0,0.0
0.006274739870464806,0.005155807618895408,0.0,0.0,2.280699525601871e-105,1.1821715164042424e-304,0.0,0.0
0.006998748317056899,0.005155807618895408,0.0,0.0,8.301405925496918e-150,9.238438642415712e-140,0.0,0.0
0.009291441731265193,0.005155807618895408,0.0,0.0,0.0,0.0,0.0,0.0
