,S_0,S_1,S_2,S_3,S_4,S_5,S_6
0.001566090787314789,0.0005715801701398045,0.017702973448528937,0.0012492711836065073,0.00033950428888807657,0.0036528160803619204,0.015110833064223365,0.00028854169291581003
0.0017084626770706786,8.485297598188344e-60,0.010559940818603819,0.0011591277592861034,5.218046698903925e-227,0.0020544340669499295,0.008789972153420965,0.018959319110087688
0.0018508345668265685,0.00032563908087021793,0.004758539863416089,0.00022555226416716905,2.9268696049797714e-232,0.0005815834257309779,0.010541315189545226,1.1471279150803554e-46
0.0019932064565824584,0.0002141210183586041,0.009090780207248171,6.715570862275627e-109,0.0,7.741574150920352e-165,0.0053399901877285985,2.3350473667590288e-37
0.0021355783463383486,0.0002207979079024916,0.0037451541468996176,5.017412065289345e-180,0.00011817497342690573,1.5630201287633623e-06,0.005568713315418908,3.093560982647694e-23
0.0022779502360942383,7.123647986470165e-161,0.002168106961582185,6.247377301126823e-228,0.0,1.1840817351516769e-141,0.004775619842135474,1.2803909387693463e-08
0.002420322125850128,8.527041363807295e-102,0.0036062209248175162,0.0,1.480238999431144e-177,0.00013225176019197743,0.0028931999318507554,7.586436143998272e-17
0.002562694015606018,0.0,0.00331520830141543,1.1628244726884418e-195,0.0,0.0,0.0018453578941273819,5.163648535701853e-102
0.002705065905361908,0.0,0.0017503502253731352,0.0,0.0,0.0,0.0032594054949411874,1.7401595053513028e-140
0.002847437795117798,0.0,0.001351480890503502,0.0,0.0,0.0,0.0003618179622857837,9.181346390174136e-97
0.0029898096848736877,0.0,7.49868055983279e-132,0.0,0.0,0.0,0.003929201069172806,0.002568175362254238
0.003132181574629578,0.0,0.0005070027044753044,9.35630440249854e-200,0.0,0.0,0.0016190390356662324,4.505794383887629e-113
0.0032745534643854675,0.0,0.001703457286049344,0.0,0.0,0.0,3.955680603633226e-173,3.0559106115700567e-90
0.003416925354141357,0.0,1.3713036172618518e-111,0.0,0.0,0.0,0.0014427594657125608,0.0018648323238638108
0.0035592972438972473,0.0,0.001056202940000788,0.0,0.0,0.0,0.0004707868709058397,5.489413686912519e-108
0.003701669133653137,0.0,8.478321662221696e-228,0.0,0.0,0.0,0.0011673916241324229,1.5037681538181918e-75
0.003844041023409027,0.0,2.2754997476941418e-110,0.0,0.0,0.0,0.00022363792280023087,0.0027128046805179207
0.003986412913164917,0.0,0.0,0.0,0.0,0.0,0.0007782610827549485,4.930591526396773e-212
0.004128784802920807,0.0,0.00018980347933863448,0.0,0.0,0.0,0.0005831505327354902,0.0
0.004271156692676697,0.0,0.0006109138270980886,0.0,0.0,0.0,0.00015026557268854593,8.556495773449511e-235
0.004413528582432586,0.0,0.00041450224344689385,0.0,0.0,0.0,5.4478772046813364e-05,0.004879827500041614
0.004555900472188477,0.0,0.0,0.0,0.0,0.0,0.00038913054137747427,0.0
0.004698272361944367,0.0,0.0005678190953497812,0.0,0.0,0.0,0.0,0.0
0.004840644251700256,0.0,0.0,0.0,0.0,0.0,0.00019456527068873714,0.0
0.004983016141456146,0.0,0.0003508758333881096,0.0,0.0,0.0,0.0,0.0036556334960627644
0.005267759920967926,0.0,0.0,0.0,0.0,0.0,0.00038913054137747427,0.0
0.005410131810723816,0.0,0.0005678190953497812,0.0,0.0,0.0,6.8684688582924e-196,3.838677905898058e-126
0.005552503700479706,0.0,0.0,0.0,0.0,0.0,0.00026515782279017824,0.0020321980166408105
0.005694875590235596,0.0,0.0001898533339263829,0.0,0.0,0.0,0.0,0.003179593856496546
0.005837247479991485,0.0,0.00037854606356652087,0.0,0.0,0.0,0.0,0.0
0.0061219912595032655,0.0,0.0,0.0,0.0,0.0,0.0,0.0031893723208344664
0.006264363149259156,0.0,0.00037854606356652087,0.0,0.0,0.0,0.0,0.0
0.006406735039015045,0.0,1.391007777410907e-61,0.00013870539478475584,0.0,0.0,3.764635026764995e-200,6.5775113612375045e-152
0.006833850708282714,0.0,0.0,0.0,0.0,0.0,0.0,0.0031893723208344664
0.0069762225980386046,0.0,0.00018927303178326043,0.0,0.0,0.0,0.0,0.0
0.007118594487794495,0.0,0.00018927303178326043,0.0,0.0,0.0,0.0,0.0
0.007545710157062164,0.0,0.00018927303178326043,0.0,0.0,0.0,0.0,2.07729768865e-312
0.010677891731691742,0.0,0.00018927303178326043,0.0,0.0,0.0,0.0,0.0
0.0126710981882742,0.0,0.0,0.0,0.0,0.0,0.0,0.0031893723208344664
